X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
1849.7641316750162,574.6568043750506,66.1,1,27.003,0.0559999999999999,19.5,0.152,0.009,0,27.732,0.119,9.1,-0.177,0.01,0,188.4899249882502,7.7582836480096855
4009.6645543586683,4124.78778136985,59.3,1,28.523000000000003,0.211,5.1,-0.168,0.146,0,27.38,0.1,10.9,0.146,0.451,0,188.54723293134373,7.768621045971891
846.8455634160435,2945.4837413871373,67.4,1,29.304,0.434,2.5,-0.381,0.1119999999999999,0,26.893,0.066,16.5,0.21,0.05,0,188.51591288324846,7.733480629289874
1457.8839527492296,2187.980843904178,61.2,1,24.432,0.018,60.9,0.342,0.021,0,28.017,0.211,5.1,-0.268,0.102,0,188.50906933662162,7.745173665574088
1960.1727205907848,2454.4556430026014,158.9,1,26.321,0.036,30.4,-0.018,0.045,0,23.811,0.0069999999999999,155.6,-0.0069999999999999,0.035,0,188.51507926304464,7.750360450795197
575.1857198851917,2295.2911806120756,71.7,1,26.616,0.046,23.8,0.188,0.006,0,27.853,0.154,7.1,-0.46,0.066,0,188.50604031122467,7.733193978263908
1212.801453819614,188.54579040242245,68.0,1,27.203000000000003,0.067,16.2,0.131,0.002,0,28.173,0.178,6.1,-0.236,0.068,0,188.48167332843985,7.751945500353052
376.60959781216815,4107.491472949486,55.2,1,28.093000000000004,0.243,4.5,-0.413,0.024,0,25.318,0.0409999999999999,26.5,0.348,0.034,0,188.52875624710836,7.721599884064048
324.679552681316,1126.5348267644954,65.0,1,28.786,0.248,4.4,-0.163,0.01,0,27.299,0.087,12.5,0.272,0.019,0,188.489488127125,7.73576188034836
1578.8951506953733,3330.7474656121426,60.5,1,29.001,0.432,2.5,-0.064,0.005,0,27.144,0.085,12.8,-0.0,0.054,0,188.52463122694346,7.741055275138399
77.00369709088098,1129.1977007912978,161.4,1,24.759,0.013,86.5,-0.125,0.179,0,24.018,0.008,135.8,-0.13,0.18,0,188.4882792012546,7.7325370495879575
451.1142572943192,2213.479737493062,68.8,1,26.606,0.045,23.9,0.053,0.005,0,28.196,0.198,5.5,-0.226,0.076,0,188.50434663485572,7.731992325598515
992.1141728695659,2736.578161626686,58.9,1,29.492,0.497,2.2,-0.5760000000000001,0.063,0,27.733,0.134,8.1,0.425,0.019,0,188.5139088466943,7.7364039633621315
2416.0262896458826,2220.632146402896,61.1,1,28.6,0.3779999999999999,2.9,-0.195,0.031,0,26.484,0.06,18.2,0.26,0.045,0,188.51430906110022,7.75743501882642
2467.181244466128,2239.5607772835906,72.6,1,28.961,0.389,2.8,-0.264,0.023,0,26.487,0.05,21.9,0.317,0.033,0,188.51481371108864,7.758004117673993
2181.9272774131923,1143.0929350486344,69.2,1,26.726,0.048,22.6,0.471,0.003,0,28.104,0.165,6.6,-0.5820000000000001,0.025,0,188.4990320979988,7.759762055374648
4107.371024762005,2861.4646924186327,57.8,1,29.556,0.551,2.0,-0.35,0.006,0,27.245,0.091,12.0,0.469,0.01,0,188.5311913073431,7.776176289645607
2440.5746432294945,3110.712997711325,168.2,1,25.173,0.016,68.5,-0.031,0.016,0,23.886,0.0069999999999999,153.0,-0.036,0.022,0,188.52608014343113,7.753323349920719
1056.9736908499794,779.8653086215413,81.9,1,26.814,0.047,23.1,0.021,0.002,0,27.523000000000003,0.099,11.0,-0.201,0.069,0,188.48862904660098,7.746982502368117
1348.6655149936175,3513.984477861587,64.5,1,29.572,0.531,2.0,-0.07,0.067,0,27.127,0.075,14.4,0.247,0.021,0,188.5258725666178,7.7371580079993265
