RA,DEC,X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2
169.98154890608652,13.010404588140213,2029.7054183733687,484.3039540248785,19.0,1,27.009,0.131,8.3,-0.101,0.456,0,25.808,0.066,16.5,-0.062,0.168,0
169.98977424983354,13.02146588579684,2967.4367212858874,155.60039177911932,19.0,1,26.522,0.085,12.7,-0.045,0.443,0,26.039,0.08,13.6,-0.114,0.447,0
169.9899293572693,13.021391854939983,2972.7675785865094,165.91968365948225,18.1,1,27.521,0.192,5.6,-0.048,0.062,0,25.815,0.065,16.6,-0.018,0.056,0
170.00924139413033,13.011101289913796,3588.705757705309,1521.937099623164,17.0,1,27.712,0.213,5.1,-0.045,0.103,0,25.817,0.068,16.0,-0.097,0.478,0
169.9941607634905,13.010939172915634,2752.129235971563,943.3497730788662,20.0,1,26.52,0.08,13.6,-0.078,0.141,0,25.997,0.075,14.5,-0.121,0.357,0
169.9853065474838,13.011162163282684,2271.903889824839,585.7459445263733,18.2,1,27.202,0.147,7.4,-0.291,0.599,0,25.767,0.066,16.6,-0.102,0.664,0
169.98589324266658,13.009891783582441,2248.5481036936408,683.5196432423654,19.9,1,26.577,0.087,12.5,-0.053,0.273,0,25.884,0.071,15.3,-0.087,0.403,0
170.0082989903743,13.015758355650163,3737.366211776792,1209.5368240999453,17.6,1,27.651,0.205,5.3,-0.078,0.031,0,25.835,0.066,16.5,-0.079,0.044,0
170.0133344679853,13.009722539449939,3753.627991789181,1764.2502523046514,18.4,1,27.061,0.133,8.1,-0.176,0.791,0,25.773,0.067,16.3,-0.09,0.555,0
170.0031199681076,13.000440229894158,2786.6954884442716,1919.7353679587152,17.7,1,27.566,0.199,5.5,-0.194,0.052,0,25.844,0.065,16.8,-0.029,0.094,0
170.01726495988112,13.010719047387049,4011.6969352437086,1859.0925891762083,18.6,1,26.811,0.105,10.4,-0.181,0.321,0,25.854,0.072,15.0,-0.125,0.439,0
169.99770021128646,13.008084306657356,2822.760091871896,1250.4591851697517,17.0,1,27.415,0.174,6.3,0.18,0.129,0,25.819,0.074,14.7,0.034,0.065,0
170.00949337246564,13.002723422184776,3238.91570676975,2032.525451936297,17.4,1,27.726,0.211,5.2,0.02,0.217,0,25.851,0.066,16.5,0.001,0.154,0
170.01659732549626,13.009374269029296,3917.3949545522546,1913.0895588834912,16.6,1,27.075,0.136,8.0,-0.12,1.108,0,25.85,0.079,13.8,-0.016,1.061,0
169.99975196599556,13.021459805546389,3514.2372336574804,542.6819138944113,18.7,1,27.22,0.143,7.6,0.036,0.062,0,25.758,0.064,16.9,0.145,0.158,0
169.97696657101434,12.987594902966165,740.4034990143534,1673.9528364143675,17.7,1,27.791,0.213,5.1,-0.127,0.025,0,25.874,0.065,16.7,0.047,0.055,0
169.99546936156676,13.006071427027651,2611.180717731619,1283.1582034419225,18.4,1,27.083,0.128,8.5,-0.139,0.618,0,25.82,0.067,16.1,-0.111,0.619,0
170.00434822863994,13.015761958081926,3521.2961846405174,1055.378156290621,19.7,1,26.346,0.082,13.3,0.014,0.004,0,26.145,0.086,12.6,-0.171,0.029,2
169.99606137990915,13.02750521028725,3570.762670846158,48.344112864862794,19.0,1,26.674,0.109,9.9,-0.104,0.021,2,25.836,0.068,15.9,0.004,0.062,0
170.00086096573816,13.006449301055559,2925.7078429529415,1471.1841000059744,17.8,1,27.519,0.181,6.0,-0.111,0.029,0,25.858,0.066,16.5,-0.039,0.016,0
170.0084890424157,13.020189914884778,3937.172674265815,956.3723702629768,14.5,1,26.927,0.141,7.7,-0.178,0.265,2,26.042,0.099,10.9,-0.153,0.422,2
169.99772504632986,13.02020656413353,3349.5182141429427,537.2531808594258,15.3,1,27.486,0.189,5.7,-0.145,0.059,0,26.161,0.104,10.5,-0.158,0.231,0
170.00924566745957,13.013404179111456,3688.0934165696226,1385.5755187137518,16.8,1,27.72,0.215,5.0,-0.043,0.085,0,25.835,0.068,15.9,-0.039,0.337,0
170.01590080967773,13.010000396353098,3906.160753377735,1848.3838764560564,16.4,1,27.054,0.13,8.4,-0.017,0.509,0,25.947,0.079,13.8,-0.072,0.625,0
169.97774015132748,13.00557001523836,1602.210470879774,622.0072592061615,17.3,1,27.536,0.193,5.6,0.081,0.532,0,25.847,0.068,16.1,0.007,0.225,0
169.97704352228908,12.999466510349071,1288.5726378605482,958.6568512786479,18.8,1,26.721,0.093,11.6,-0.105,0.098,0,25.974,0.074,14.6,-0.055,0.221,0
169.9925254068725,13.00776535529116,2522.674020692018,1067.6328668693411,17.0,1,26.666,0.098,11.1,-0.076,0.855,0,25.931,0.088,12.3,0.172,1.581,0
169.97018641501109,12.98063009991978,24.754717659818574,1837.0460635754805,17.8,1,26.568,0.096,11.3,-0.063,0.338,0,26.251,0.093,11.7,-0.051,0.331,0
170.00592074232867,13.00755174543942,3252.61250532725,1603.2736069757912,18.1,1,26.839,0.106,10.3,-0.059,0.4,0,25.953,0.073,14.8,0.028,0.313,0
169.99421275163746,13.005868458025768,2532.674503773595,1246.2110670325296,17.4,1,26.787,0.1,10.8,-0.162,0.462,0,26.13,0.088,12.3,-0.086,0.676,0
169.99413377202578,13.008822840990078,2658.061182543311,1067.5821223078967,18.7,1,27.005,0.118,9.2,-0.164,0.11,0,25.854,0.067,16.1,-0.131,0.127,0
169.99869630839015,13.016344390514892,3236.4769468545815,801.2464432118946,17.2,1,27.614,0.206,5.3,-0.166,0.185,0,25.849,0.067,16.1,-0.12,0.202,0
170.0147830579763,13.011050717975191,3890.093971166502,1741.9609643509446,16.5,1,27.661,0.203,5.3,-0.115,0.044,0,25.875,0.07,15.4,-0.026,0.119,0
169.99735363629296,13.007078589459567,2759.589328352322,1296.736490604468,18.0,1,27.074,0.122,8.9,-0.018,0.253,0,25.879,0.071,15.4,-0.167,0.434,0
169.9983498942728,13.016840796225319,3238.8846988113514,758.6292327267836,17.9,1,27.071,0.132,8.3,-0.138,0.309,0,25.877,0.07,15.5,-0.078,0.218,0
170.01081079612456,13.017135045352349,3933.537531123626,1226.3646337021264,16.4,1,27.55,0.195,5.6,0.038,0.207,0,25.868,0.071,15.2,-0.018,0.328,0
170.01453547954122,13.012995242863434,3959.9606870184653,1616.7088158830602,18.4,1,27.599,0.195,5.6,0.019,0.01,0,25.762,0.063,17.3,-0.084,0.013,0
169.9955815052906,13.025766990168483,3470.4019390484923,130.49926415612393,18.1,1,27.16,0.143,7.6,0.027,0.258,0,25.821,0.067,16.2,-0.014,0.263,0
170.00050972619687,12.998215586387175,2543.6743969136587,1951.4746230405603,13.5,1,27.667,0.201,5.4,0.1,0.587,0,26.218,0.091,11.9,0.102,0.549,0
170.0006278165019,13.029104239388538,3887.624125303669,132.41683324565452,15.9,1,27.391,0.183,5.9,0.092,0.088,0,25.884,0.082,13.2,-0.002,0.092,0
170.01152661519077,13.008621937174427,3607.009939088783,1758.9814087617508,16.4,1,26.857,0.118,9.2,-0.201,0.043,0,26.266,0.107,10.2,-0.229,0.155,0
169.98476645131248,12.98879740695702,1238.092771713598,1906.0148250319648,17.7,1,27.72,0.197,5.5,-0.166,0.016,0,25.891,0.065,16.7,-0.018,0.015,0
170.00719282705168,13.021739869581856,3932.5045584480768,815.2016804548524,15.9,1,27.436,0.212,5.1,0.064,0.042,0,25.957,0.076,14.4,0.04,0.074,0
169.9767948737161,13.004420326314309,1497.7466955872446,653.4557679984068,19.1,1,26.586,0.091,11.9,-0.071,0.043,2,26.015,0.076,14.2,-0.062,0.057,0
169.972923362695,12.990279386934432,634.6099590998715,1352.074589872624,18.6,1,27.119,0.131,8.3,-0.178,0.579,0,25.826,0.066,16.4,-0.213,0.579,0
170.0166436633511,13.012707661148564,4062.901690921679,1716.3916913555847,16.8,1,27.484,0.185,5.9,-0.256,0.129,0,25.841,0.07,15.6,0.026,0.287,0
170.01170059685907,13.008374441042685,3605.8610816279866,1780.5699952867838,17.2,1,27.377,0.163,6.7,-0.033,0.081,0,25.904,0.07,15.5,-0.057,0.127,0
169.98474952225874,12.990214960199728,1302.0812972417996,1818.8102067555997,15.0,1,27.595,0.21,5.2,-0.254,0.103,2,25.858,0.077,14.0,0.032,0.123,2
170.00388590483573,13.013766257712092,3409.985850442869,1155.0622152414978,16.9,1,27.334,0.162,6.7,-0.11,0.027,0,25.821,0.071,15.4,0.0,0.066,0
170.00021364955575,13.006653952476388,2898.9343365731565,1433.6967133481874,17.0,1,27.651,0.205,5.3,-0.077,0.017,0,25.867,0.068,16.0,-0.024,0.021,0
170.00391942328952,13.016941920366156,3548.5328249099907,969.2436706574697,18.5,1,26.72,0.098,11.1,-0.099,0.265,0,25.926,0.074,14.7,-0.101,0.269,0
169.98773454498604,13.0037607595716,2079.6934453757553,1119.0719309552783,20.2,1,26.666,0.09,12.1,-0.079,0.26,0,25.879,0.068,16.0,-0.161,0.201,0
170.00988117677286,13.017393072316294,3893.802560198596,1174.9082373483957,16.4,1,27.23,0.161,6.7,-0.04,0.078,0,25.879,0.073,14.8,-0.051,0.104,0
169.998165039484,13.01043289966408,2950.920118314166,1129.2564483624017,18.0,1,27.194,0.141,7.7,-0.298,0.124,0,25.893,0.068,15.9,-0.087,0.171,0
170.00362529820825,13.024858305639059,3870.6934291127186,494.813092977003,15.7,1,27.421,0.205,5.3,-0.186,0.142,0,25.929,0.075,14.5,-0.037,0.365,0
169.99545170613428,13.019012450813127,3173.457872113647,518.8653627586513,18.9,1,26.887,0.108,10.1,-0.031,0.233,0,25.86,0.069,15.8,-0.059,0.347,0
169.9996706370136,13.012877273633386,3140.035338514279,1043.361052763664,16.7,1,27.546,0.195,5.6,-0.344,0.003,0,25.892,0.07,15.5,-0.031,0.007,0
169.97873617069644,13.003405252574758,1561.097628723598,789.4564736494509,18.1,1,26.661,0.095,11.4,-0.219,0.695,0,25.979,0.081,13.5,-0.102,0.661,2
169.99248826934215,13.021520098557835,3118.8504190957146,257.59284758660027,13.6,1,27.011,0.163,6.7,-0.197,1.267,2,25.809,0.095,11.4,-0.34,1.539,2
169.9770998177291,12.983300240582743,547.7382978509308,1942.96620846258,18.2,1,27.392,0.177,6.1,-0.22,0.091,0,25.931,0.066,16.6,-0.299,0.099,0
169.99189080670442,13.011642665916634,2657.4969885429364,813.4688377501329,11.5,1,27.27,0.15,7.2,0.057,0.005,0,26.649,0.128,8.5,0.254,0.012,0
170.01061866192424,13.00909246028188,3577.5248317204437,1695.345756782097,17.7,1,27.263,0.145,7.5,-0.126,0.04,0,25.926,0.069,15.7,-0.145,0.033,0
169.99732533441042,13.003179023549682,2586.593083543135,1528.3522135380476,13.4,1,27.149,0.17,6.4,-0.096,0.417,0,26.709,0.149,7.3,-0.038,2.227,2
170.01137496468596,13.012999189548676,3787.244639609757,1492.7879199255754,16.7,1,27.494,0.177,6.1,0.031,0.005,2,25.889,0.071,15.3,-0.016,0.114,0
170.00142744222978,13.00228168140372,2774.1549551052685,1742.6670825242395,16.5,1,26.915,0.119,9.1,-0.078,0.128,2,25.948,0.082,13.3,-0.155,0.137,2
169.98919466716134,13.013871828108442,2605.9010977662933,577.364650690669,18.5,1,26.759,0.107,10.1,-0.113,0.687,0,25.84,0.072,15.1,-0.131,0.785,0
169.9980466353457,13.014330917848755,3113.7256449223723,894.4309928190679,16.8,1,27.619,0.207,5.2,0.104,0.027,0,25.917,0.069,15.6,-0.125,0.017,0
169.98780540832584,12.994103320763129,1650.803253238556,1702.2259477869488,17.4,1,27.264,0.15,7.2,-0.007,0.004,0,25.978,0.071,15.3,-0.088,0.028,0
169.99782150871923,13.007136438542307,2787.971656339351,1311.5553592204108,16.1,1,27.548,0.184,5.9,-0.152,0.157,0,26.186,0.099,11.0,-0.13,0.239,0
169.98059341399718,12.990394098079518,1075.4396221373327,1645.1228816912221,17.0,1,27.752,0.212,5.1,0.089,0.005,0,25.943,0.068,15.9,-0.049,0.003,0
170.00254478359028,12.999761226730966,2724.893240644642,1938.0845025918386,15.6,1,27.674,0.201,5.4,-0.304,0.211,0,26.169,0.095,11.4,-0.251,0.19,0
170.01211825987252,13.004475685608826,3459.8072758797925,2030.3643738265996,18.0,1,26.876,0.106,10.2,-0.13,0.377,0,26.035,0.079,13.8,-0.117,0.56,0
170.01105346866228,13.020490631417442,4089.785331954954,1038.566121553079,13.1,1,27.238,0.212,5.1,-0.183,0.072,0,25.819,0.097,11.2,-0.052,0.222,0
169.99707980847367,13.00520272033533,2662.1098041061205,1397.8203810888626,16.4,1,27.659,0.205,5.3,0.023,0.248,2,25.913,0.071,15.3,0.045,0.078,0
170.00250988868655,13.02948486794602,4006.1432275551733,183.19283913154524,16.6,1,27.491,0.194,5.6,0.059,0.184,0,25.869,0.071,15.4,0.009,0.122,0
170.0140782551285,13.011342813860672,3864.06008479378,1696.9540681446629,16.4,1,27.603,0.193,5.6,-0.011,0.052,0,25.93,0.072,15.2,-0.107,0.111,0
169.9882411656161,13.007438104675856,2270.7124648326267,920.1239599938248,19.3,1,26.34,0.07,15.4,0.004,0.034,0,26.253,0.094,11.5,0.134,0.071,0
170.0041684265875,13.029140215126317,4081.7419172639943,267.3168889078604,17.0,1,26.557,0.098,11.1,-0.223,0.84,0,25.997,0.089,12.3,-0.297,1.179,0
170.01578712468543,13.013072998819922,4031.716960118699,1661.1254983288136,17.6,1,27.512,0.193,5.6,-0.05,0.131,2,25.785,0.066,16.5,-0.115,0.258,0
170.00342140070987,13.020325453510848,3666.3069154229515,751.4073465464434,17.1,1,27.263,0.152,7.1,-0.189,0.328,0,25.879,0.07,15.4,-0.146,0.39,0
169.9936078922247,13.008998578306402,2636.6883287057262,1036.6742730981844,15.6,1,27.544,0.21,5.2,-0.174,0.077,0,26.013,0.076,14.2,-0.102,0.16,0
170.00027882108495,13.00165841366077,2683.1197156342237,1735.0980832084924,17.6,1,27.229,0.148,7.3,-0.177,1.002,0,25.836,0.07,15.6,-0.155,0.783,0
169.97570996449156,12.983246113093772,465.74110714574573,1891.8100258273996,17.9,1,27.312,0.143,7.6,-0.027,0.008,0,25.913,0.068,16.0,0.026,0.039,0
170.01421682082022,13.007090470726103,3688.445234701333,1956.077996405479,15.7,1,27.74,0.217,5.0,-0.079,0.275,0,25.956,0.074,14.7,-0.104,0.227,0
169.98073754111897,13.00884802277946,1915.6227425879233,544.6106180325723,12.2,1,27.635,0.213,5.1,0.029,0.051,0,26.266,0.11,9.8,0.06,0.181,0
170.0026539392852,13.01306707329949,3312.18030062233,1148.3531967673962,16.1,1,27.578,0.205,5.3,-0.286,0.06,2,25.975,0.074,14.7,0.006,0.051,0
169.98948203063645,13.014053422637048,2629.702384632064,577.854486993654,15.2,1,27.209,0.183,5.9,-0.004,0.989,2,25.985,0.081,13.4,-0.045,0.363,0
170.01076028503724,13.01429306026575,3809.1401890613356,1392.1544173575105,16.1,1,27.476,0.181,6.0,-0.126,0.294,0,25.908,0.074,14.7,-0.146,0.288,0
169.99876082418768,13.00183377438127,2606.7717754945334,1665.133106368213,17.0,1,27.663,0.202,5.4,-0.141,0.014,0,25.919,0.069,15.8,-0.033,0.009,0
169.99915204279407,13.02282619616874,3539.90285331267,439.7285430712165,18.5,1,27.496,0.191,5.7,-0.202,0.233,0,25.728,0.062,17.5,-0.042,0.165,0
170.0076810448837,13.008594931785835,3394.700397995489,1609.9723815013754,16.7,1,27.663,0.2,5.4,-0.043,0.036,0,25.92,0.069,15.7,-0.118,0.024,0
169.98937380481843,13.004361223016808,2197.5612518593684,1147.2194286532113,16.5,1,26.983,0.122,8.9,-0.055,0.308,0,26.104,0.086,12.6,-0.097,0.415,0
170.00185343610286,13.011097531327392,3182.8882139133434,1233.6683000584812,15.0,1,27.247,0.164,6.6,-0.176,0.016,2,25.983,0.087,12.5,-0.106,0.038,2
170.01174865663805,13.018587454522104,4046.680792026554,1177.4472258441288,16.1,1,27.554,0.196,5.5,-0.092,0.018,0,25.924,0.072,15.0,-0.049,0.023,0
170.01587945876298,13.009998751242831,3904.9206465072366,1847.6439319706863,13.2,1,27.441,0.208,5.2,-0.01,0.888,2,25.976,0.095,11.4,-0.028,0.741,2
170.00034744404778,13.01254899369379,3163.019104720285,1089.1079171536085,14.6,1,27.446,0.173,6.3,-0.233,0.56,0,26.514,0.135,8.0,-0.132,0.598,0
170.00930621950272,13.009279274442083,3513.5779625152854,1632.8202221649915,15.0,1,27.724,0.208,5.2,-0.03,0.042,0,26.036,0.089,12.2,-0.081,0.085,0
170.00828708039396,13.023604617201324,4071.3782050592413,748.7752819761103,18.6,1,26.713,0.095,11.5,-0.038,0.192,0,25.962,0.075,14.5,-0.142,0.244,0
170.00562967722493,13.002702072284515,3024.855995585321,1882.126525753916,16.7,1,27.557,0.186,5.8,-0.075,0.091,0,25.97,0.071,15.3,-0.032,0.128,0
170.00093980673745,13.026070431435642,3775.8386824199556,320.30509387553,17.2,1,27.085,0.14,7.8,-0.001,0.162,0,25.924,0.073,14.8,-0.119,0.161,0
169.98567062752403,12.999617807597115,1779.5568840764977,1286.3125900001407,16.5,1,27.629,0.204,5.3,0.011,0.003,0,25.961,0.071,15.4,-0.011,0.007,0
169.99388700585047,13.024260785757228,3313.2648406821504,152.33869588595508,16.5,1,27.426,0.178,6.1,-0.013,0.003,0,25.906,0.074,14.7,-0.105,0.005,0
169.99195821869563,12.993576903475184,1859.7451593432402,1896.861992888294,19.6,1,26.685,0.085,12.8,-0.229,0.003,0,26.03,0.074,14.6,-0.08,0.007,0
169.99341079597767,12.997620439742542,2122.3385918472195,1709.1328887054262,19.5,1,26.74,0.091,11.9,-0.226,0.409,0,25.954,0.071,15.2,-0.3,0.524,0
169.98814871567245,13.00994322541055,2375.9295660542416,768.22336883929,17.7,1,26.987,0.125,8.7,-0.202,0.586,0,25.901,0.072,15.2,-0.097,0.434,0
169.9956736516921,12.996823489137224,2212.8410041889424,1845.89339439773,18.0,1,27.132,0.124,8.8,-0.095,0.095,0,25.973,0.071,15.3,-0.071,0.14,0
169.97570083106345,12.992447593889928,892.5923272772789,1329.0346800106727,17.2,1,27.362,0.155,7.0,-0.126,0.463,0,25.926,0.069,15.6,-0.087,0.298,0
169.9800871798884,12.98377998093151,740.583385041285,2030.5493830553562,18.8,1,26.886,0.1,10.8,-0.022,0.23,0,26.047,0.073,14.9,-0.092,0.096,0
169.98821596075675,13.009921681837874,2378.7099300023965,772.1130976634764,18.8,1,26.709,0.094,11.6,-0.13,0.193,0,26.029,0.077,14.2,-0.189,0.258,0
169.97973759625873,13.002243938741412,1565.133875722586,897.6993325201765,18.3,1,27.036,0.119,9.1,-0.002,0.181,0,25.927,0.07,15.5,0.011,0.107,0
169.9963247362167,13.015798133094407,3082.585454366277,741.1712443104554,16.3,1,27.585,0.2,5.4,-0.07,0.018,0,25.922,0.071,15.2,-0.038,0.022,0
170.01686565689258,13.012718854653361,4075.512806413182,1724.4310929607775,14.9,1,27.509,0.192,5.6,-0.073,0.183,2,26.062,0.084,12.9,-0.114,0.509,0
169.98616390988826,13.001830933663427,1906.157268853434,1173.0193416233776,17.2,1,27.106,0.126,8.6,-0.206,0.312,0,26.007,0.076,14.3,-0.355,0.389,0
169.99496470325167,12.997219937481846,2191.0469676427942,1794.166916698116,16.9,1,27.471,0.167,6.5,-0.113,0.006,0,26.015,0.073,15.0,-0.01,0.004,0
169.99766488454694,12.99747168843367,2352.580567277798,1884.7900643296057,18.6,1,26.701,0.087,12.5,-0.047,0.053,0,26.135,0.082,13.3,-0.019,0.144,0
170.0117291202887,13.017895318423223,4016.111402066492,1217.4147661597613,15.9,1,27.557,0.192,5.7,0.036,0.089,0,25.955,0.074,14.7,-0.018,0.1,0
169.98715823852092,12.992960203776757,1562.7010416063122,1746.1935428499255,16.4,1,27.668,0.207,5.2,-0.063,0.021,0,25.972,0.071,15.4,0.02,0.03,0
169.98870325895868,12.996931127960307,1828.5850930204444,1566.443895702445,16.9,1,27.642,0.197,5.5,-0.073,0.003,0,25.921,0.069,15.8,-0.026,0.139,0
169.9898427547139,13.013111869389624,2608.52513200553,647.2500400269943,15.1,1,27.344,0.172,6.3,-0.138,0.844,0,25.976,0.082,13.3,-0.114,0.898,0
169.96468593280284,12.998956901521842,565.1991947154578,507.23053635689047,16.2,1,27.509,0.19,5.7,0.001,0.022,0,25.922,0.073,14.9,-0.035,0.024,0
169.9991161159245,12.998791417926096,2491.856670842082,1862.0607897890527,17.4,1,26.995,0.118,9.2,-0.11,0.003,0,26.006,0.074,14.6,-0.125,0.01,2
170.00788745730975,13.012276158903958,3565.1376761652205,1399.3252936549668,16.8,1,27.332,0.153,7.1,-0.269,0.011,0,25.962,0.073,14.9,-0.033,0.011,0
170.00149355238105,13.030297084024706,3985.2273123637237,96.92862803193995,15.3,1,27.635,0.21,5.2,0.11,0.482,0,25.994,0.079,13.8,-0.089,0.26,2
170.00876162160657,13.011746042909962,3590.202658307028,1464.9108418127876,15.0,1,27.376,0.169,6.4,-0.184,0.712,0,25.971,0.083,13.1,-0.165,0.802,0
170.0007965307227,13.025109052008096,3727.118907699305,370.6020551192318,15.4,1,27.363,0.198,5.5,0.02,0.221,0,26.003,0.078,13.8,-0.096,0.323,0
169.98241875954125,13.003936034314055,1790.9560306972116,901.3678437772759,12.5,1,27.087,0.154,7.0,0.05,0.162,2,26.301,0.171,6.4,-0.114,0.383,2
169.98837697459143,12.990499154257282,1519.3697569123171,1943.690793372273,16.2,1,27.187,0.139,7.8,-0.115,0.075,2,25.947,0.077,14.1,-0.084,0.144,2
170.00918394633678,13.007324984516528,3422.219356886991,1744.5733771486052,14.6,1,27.384,0.184,5.9,0.056,0.076,0,26.196,0.102,10.7,-0.065,0.133,0
169.9953975204747,13.019021129840327,3170.857589037152,516.255548763225,15.9,1,27.518,0.197,5.5,-0.19,0.168,0,25.966,0.075,14.5,-0.139,0.259,0
169.97427441273214,13.00531501104017,1396.38289973844,502.18627652172916,16.1,1,27.639,0.215,5.1,0.015,0.012,0,25.958,0.072,15.0,-0.132,0.001,0
170.0101932032324,13.016132376260675,3856.9354286799394,1261.3727544765543,14.7,1,27.492,0.218,5.0,0.04,0.067,0,26.058,0.08,13.5,-0.019,0.125,0
170.01906406633339,13.008956909531628,4034.547949555969,2035.0008939427664,13.9,1,27.617,0.211,5.2,-0.096,0.316,0,26.037,0.086,12.6,0.173,0.68,0
169.99902115434108,13.019257523023667,3379.7557111495494,643.0460561191812,15.5,1,27.592,0.207,5.3,-0.245,0.012,0,25.957,0.075,14.5,-0.034,0.015,0
170.00616288991662,13.021016216438989,3845.500082396052,817.5020097942122,15.4,1,27.65,0.216,5.0,-0.025,0.029,0,25.973,0.076,14.3,0.067,0.052,0
170.01640897994645,13.007736950474124,3836.5857205772054,2003.5540556867816,15.4,1,27.68,0.205,5.3,-0.048,0.11,0,25.966,0.076,14.3,-0.025,0.17,0
169.99533148903808,13.027424714219704,3527.479066600742,24.77590198574207,16.9,1,27.532,0.198,5.5,-0.107,0.327,0,25.823,0.069,15.7,-0.259,0.419,0
169.97683862144484,12.991287997283765,903.7993210485512,1443.8670658942235,14.5,1,27.49,0.198,5.5,0.021,0.024,2,25.991,0.082,13.2,-0.115,0.013,2
169.9926346818068,13.013590195848733,2783.5288726258746,727.6137879796726,18.0,1,26.849,0.104,10.4,-0.193,0.03,0,25.995,0.076,14.3,-0.009,0.148,0
169.98419355689742,13.003103264597641,1852.9359331804226,1020.1796874658479,15.5,1,27.579,0.202,5.4,-0.202,0.315,0,25.98,0.077,14.1,-0.179,0.658,0
169.99145180837502,13.009228547088743,2527.497109973978,939.0712953636715,15.0,1,27.493,0.207,5.2,-0.064,0.009,0,26.049,0.082,13.2,0.011,0.008,0
170.00113375845507,13.029024558300618,3911.78675167292,156.59510962957924,14.8,1,27.447,0.205,5.3,-0.031,0.022,2,25.957,0.08,13.6,-0.117,0.025,2
169.9927278767767,13.015979147423726,2892.5170161352094,590.8321816596641,14.1,1,27.29,0.173,6.3,-0.133,0.987,0,25.971,0.089,12.2,-0.204,0.81,2
169.99858375859765,13.014994488157756,3171.967713793751,876.251866671915,16.0,1,27.543,0.197,5.5,0.045,0.267,0,25.953,0.074,14.8,-0.042,0.229,0
169.98340817416718,13.016934040808653,2419.6587129137747,173.1822614753476,15.5,1,26.671,0.114,9.5,-0.13,0.693,0,26.28,0.106,10.3,-0.242,1.093,0
169.9970629771155,12.998107275139974,2347.3868390363514,1822.8341676879218,16.5,1,27.516,0.167,6.5,-0.086,0.159,0,25.997,0.073,14.9,-0.056,0.249,0
169.9832347310127,12.995726194562147,1467.588119855185,1425.2651748359874,15.5,1,27.537,0.194,5.6,-0.08,0.351,0,26.038,0.076,14.3,-0.104,0.249,0
