X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
2946.912953331036,679.2801688044821,25.4,1,28.976,0.434,2.5,-0.295,0.005,0,27.23,0.113,9.6,0.102,0.004,0,161.7850087754147,11.805906942981
729.4938029777618,711.6063915068826,42.2,1,26.139,0.04,27.1,-0.128,0.211,0,25.773000000000003,0.034,32.2,-0.106,0.2269999999999999,0,161.7973124138812,11.834033647595493
3408.4506712271223,1720.4331807072722,40.9,1,27.5,0.119,9.1,0.0559999999999999,0.0139999999999999,0,25.483,0.027,39.6,-0.02,0.006,0,161.76834019813964,11.805066613477404
3933.2064179398362,918.9303062503113,41.1,1,26.886,0.073,14.9,-0.061,0.003,0,25.519,0.0279999999999999,38.1,0.012,0.013,0,161.7760228777336,11.794321823183898
3425.6376129379487,1651.452086292839,39.2,1,26.676,0.061,17.8,-0.0969999999999999,0.1689999999999999,0,25.564,0.032,34.5,-0.1669999999999999,0.257,0,161.76915971210147,11.80451013585748
3377.251519318107,1257.2714582567605,41.6,1,26.743,0.065,16.7,0.039,0.0069999999999999,0,25.543000000000003,0.0289999999999999,38.0,-0.006,0.009,0,161.7747187299376,11.803207166493713
1737.336053016685,1294.1069468477626,39.9,1,26.888,0.071,15.3,-0.079,0.212,0,25.571,0.03,36.7,-0.147,0.243,0,161.78375536415905,11.824256728786155
3977.4129979730765,273.5507572255372,37.9,1,28.937,0.407,2.7,-0.0279999999999999,0.0579999999999999,0,25.563,0.0289999999999999,37.6,-0.046,0.008,0,161.78451426226832,11.79049841799454
2845.0403563602467,1210.2370643690374,39.7,1,26.382,0.051,21.3,-0.002,0.016,0,25.685,0.033,33.2,-0.022,0.015,0,161.7784542165686,11.809815585305593
3406.9861905266384,216.10267551987997,39.8,1,26.127,0.0409999999999999,26.7,-0.086,0.228,0,25.896,0.037,29.1,-0.143,0.241,0,161.78861574899238,11.797651102751034
2939.8956278806877,1779.1602362938115,36.5,1,28.154,0.286,3.8,-0.076,0.174,0,25.59,0.03,35.9,0.0559999999999999,0.052,0,161.7703000191516,11.81135323840067
643.8046670564394,602.9733581244014,39.0,1,26.49,0.053,20.5,-0.074,0.217,0,25.682,0.033,33.1,-0.068,0.3,0,161.7992517126122,11.834575548463933
